Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,Spent,Living_With,TotalPurchases,Children,Family_Size,Is_Parent,Living_With_Descendants
Undergraduate,7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,999,29,119,Alone,11,1,2,1,Yes
Graduate,40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,581,53,21,Partner,4,2,4,1,Yes
Postgraduate,20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,257,48,10,Partner,4,1,3,1,Yes
Graduate,65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,196,46,973,Partner,27,1,3,1,Yes
Postgraduate,69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,466,56,1536,Partner,13,0,2,0,No
Graduate,67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,508,69,992,Partner,28,2,4,1,Yes
Postgraduate,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,652,54,1529,Partner,34,1,3,1,Yes
Graduate,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,362,49,860,Partner,17,1,3,1,Yes
Graduate,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,414,58,928,Alone,23,1,2,1,Yes
Postgraduate,55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,859,51,418,Partner,18,2,4,1,Yes
Undergraduate,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,1003,66,587,Partner,16,1,3,1,Yes
Graduate,74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,1,46,641,Partner,19,1,3,1,Yes
Graduate,39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,262,45,23,Partner,4,2,4,1,Yes
Graduate,76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,477,52,2279,Partner,23,0,2,0,No
Postgraduate,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,201,48,49,Alone,6,2,3,1,Yes
Postgraduate,90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,563,38,1779,Alone,17,0,1,0,No
Postgraduate,73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,573,39,1804,Partner,27,0,2,0,No
Graduate,31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,547,61,48,Partner,8,2,4,1,Yes
Graduate,47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,186,69,83,Alone,7,2,3,1,Yes
Graduate,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,483,46,1862,Alone,17,0,1,0,No
Postgraduate,53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,803,58,793,Partner,29,2,4,1,Yes
Graduate,19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,491,51,84,Partner,9,1,3,1,Yes
Postgraduate,45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,473,73,183,Partner,10,1,3,1,Yes
Undergraduate,85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,168,63,1383,Alone,19,0,1,0,No
Graduate,55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,155,77,999,Partner,16,0,2,0,No
Postgraduate,64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,683,58,825,Alone,24,1,2,1,Yes
Graduate,38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,832,49,246,Alone,14,1,2,1,Yes
Postgraduate,57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,627,55,610,Partner,25,2,4,1,Yes
Postgraduate,23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,745,53,76,Alone,9,1,2,1,Yes
Graduate,66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,648,50,1286,Partner,22,1,3,1,Yes
Postgraduate,37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,355,46,30,Partner,4,1,3,1,Yes
Graduate,40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,704,57,99,Partner,8,3,5,1,Yes
Graduate,71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,806,43,1192,Alone,22,0,1,0,No
Graduate,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,372,46,362,Partner,18,1,3,1,Yes
Graduate,78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,819,38,2130,Partner,19,0,2,0,No
Undergraduate,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,840,50,1229,Alone,28,0,1,0,No
Postgraduate,37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,807,64,38,Partner,6,2,4,1,Yes
Postgraduate,39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,503,70,485,Partner,17,0,2,0,No
Undergraduate,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,939,70,434,Partner,13,0,2,0,No
Graduate,33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,632,51,44,Alone,5,1,2,1,Yes
Postgraduate,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,743,49,496,Partner,18,1,3,1,Yes
Undergraduate,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,487,52,78,Partner,7,2,4,1,Yes
Postgraduate,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,430,49,2346,Partner,23,0,2,0,No
Graduate,52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,706,50,794,Partner,21,0,2,0,No
Graduate,15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,576,65,17,Partner,4,0,2,0,No
Graduate,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,493,50,26,Alone,5,1,2,1,Yes
Undergraduate,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,263,48,76,Partner,8,1,3,1,Yes
Postgraduate,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,512,44,15,Alone,4,2,3,1,Yes
Postgraduate,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,2,58,62,Alone,7,2,3,1,Yes
Postgraduate,60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,252,67,198,Partner,10,1,3,1,Yes
Postgraduate,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,407,43,49,Partner,5,1,3,1,Yes
Graduate,57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,530,55,802,Partner,25,1,3,1,Yes
Graduate,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,290,75,1736,Partner,15,0,2,0,No
Graduate,7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,709,43,57,Alone,10,2,3,1,Yes
Postgraduate,157733.0,1,0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,609,50,59,Partner,2,1,3,1,Yes
Graduate,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,612,68,2302,Partner,18,0,2,0,No
Undergraduate,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,291,36,37,Partner,6,0,2,0,No
Graduate,44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,649,51,310,Alone,16,2,3,1,Yes
Graduate,71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,1060,42,1305,Partner,19,0,2,0,No
Graduate,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,526,55,832,Partner,26,1,3,1,Yes
Graduate,50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,642,45,401,Partner,19,2,4,1,Yes
Postgraduate,81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,197,56,1501,Partner,23,0,2,0,No
Graduate,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,326,39,1189,Partner,28,0,2,0,No
Graduate,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,502,49,1194,Partner,32,1,3,1,Yes
Postgraduate,65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,309,61,656,Partner,21,1,3,1,Yes
Postgraduate,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,743,65,1540,Alone,23,0,1,0,No
Postgraduate,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,467,56,311,Partner,15,1,3,1,Yes
Undergraduate,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,543,66,820,Partner,26,1,3,1,Yes
Undergraduate,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,35,32,274,Partner,14,1,3,1,Yes
Postgraduate,27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,595,59,57,Alone,9,2,3,1,Yes
Graduate,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,695,56,448,Partner,17,1,3,1,Yes
Undergraduate,46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,61,48,44,Partner,5,2,4,1,Yes
Graduate,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,495,49,102,Partner,8,2,4,1,Yes
Graduate,37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,338,37,61,Partner,5,1,3,1,Yes
Postgraduate,81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,593,61,1643,Partner,27,0,2,0,No
Postgraduate,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,548,63,397,Partner,15,1,3,1,Yes
Graduate,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,158,53,1121,Partner,26,1,3,1,Yes
Graduate,37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,1002,44,473,Alone,16,2,3,1,Yes
Undergraduate,18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,252,47,50,Partner,8,1,3,1,Yes
Postgraduate,72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,660,59,1678,Partner,28,1,3,1,Yes
Graduate,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,232,39,58,Partner,7,0,2,0,No
Postgraduate,45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,437,46,170,Partner,9,1,3,1,Yes
Postgraduate,6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,359,39,373,Alone,2,0,1,0,No
Postgraduate,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,384,76,1196,Partner,17,0,2,0,No
Graduate,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,156,42,101,Partner,8,1,3,1,Yes
Graduate,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,724,52,316,Partner,17,2,4,1,Yes
Graduate,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,444,59,1400,Partner,21,1,3,1,Yes
Graduate,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,495,73,1424,Alone,27,0,1,0,No
Postgraduate,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,840,43,844,Partner,20,1,3,1,Yes
Graduate,51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,445,46,311,Partner,13,1,3,1,Yes
Graduate,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,488,39,1149,Partner,17,0,2,0,No
Postgraduate,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,230,38,129,Partner,8,0,2,0,No
Graduate,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,416,69,32,Alone,5,1,2,1,Yes
Graduate,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,850,39,299,Alone,14,1,2,1,Yes
Graduate,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,191,59,320,Partner,13,1,3,1,Yes
Postgraduate,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,745,44,441,Partner,16,1,3,1,Yes
Postgraduate,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,1061,72,1178,Partner,28,2,4,1,Yes
Graduate,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,658,31,85,Partner,6,0,2,0,No
Undergraduate,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,626,39,24,Alone,4,1,2,1,Yes
Graduate,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,654,46,112,Alone,8,1,2,1,Yes
Undergraduate,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,430,62,30,Partner,5,1,3,1,Yes
Postgraduate,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,534,38,410,Partner,16,0,2,0,No
Graduate,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,462,45,800,Partner,24,1,3,1,Yes
Postgraduate,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,641,59,1313,Alone,20,0,1,0,No
Postgraduate,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,616,65,1483,Partner,23,0,2,0,No
Graduate,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,411,28,1258,Alone,17,0,1,0,No
Graduate,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,847,34,28,Partner,4,1,3,1,Yes
Graduate,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,313,56,227,Partner,11,1,3,1,Yes
Graduate,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,816,39,1555,Partner,20,0,2,0,No
Graduate,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,629,59,861,Alone,23,1,2,1,Yes
Graduate,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,593,43,103,Partner,8,1,3,1,Yes
Postgraduate,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,222,75,634,Alone,19,0,1,0,No
Graduate,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,342,58,1918,Alone,19,0,1,0,No
Postgraduate,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,605,50,131,Alone,10,2,3,1,Yes
Graduate,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,801,53,586,Partner,22,2,4,1,Yes
Undergraduate,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,378,29,62,Partner,7,1,3,1,Yes
Graduate,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,555,47,447,Alone,22,2,3,1,Yes
Undergraduate,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,858,71,939,Partner,27,0,2,0,No
Undergraduate,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,499,44,797,Alone,15,1,2,1,Yes
Postgraduate,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,971,63,1143,Alone,16,1,2,1,Yes
Graduate,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,513,45,415,Alone,17,1,2,1,Yes
Graduate,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,376,48,30,Partner,5,1,3,1,Yes
Postgraduate,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,345,53,187,Alone,12,1,2,1,Yes
Graduate,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,207,63,251,Partner,11,1,3,1,Yes
Graduate,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,221,46,237,Alone,12,1,2,1,Yes
Undergraduate,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,346,61,91,Partner,8,2,4,1,Yes
Postgraduate,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,549,56,35,Alone,6,3,4,1,Yes
Postgraduate,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,970,61,493,Alone,22,1,2,1,Yes
Postgraduate,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,643,52,971,Partner,28,1,3,1,Yes
Graduate,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,1028,61,371,Alone,17,1,2,1,Yes
Graduate,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,341,46,396,Alone,20,3,4,1,Yes
Graduate,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,473,36,68,Partner,7,1,3,1,Yes
Postgraduate,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,529,50,322,Partner,15,1,3,1,Yes
Postgraduate,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,215,66,222,Alone,10,1,2,1,Yes
Undergraduate,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,639,65,177,Partner,12,2,4,1,Yes
Graduate,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,909,48,45,Partner,6,1,3,1,Yes
Graduate,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,325,73,1899,Partner,20,0,2,0,No
Undergraduate,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,473,45,22,Partner,6,2,4,1,Yes
Graduate,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,720,41,41,Partner,5,2,4,1,Yes
Graduate,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,304,42,1440,Partner,21,0,2,0,No
Postgraduate,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,391,49,325,Partner,17,2,4,1,Yes
Graduate,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,636,48,95,Partner,10,1,3,1,Yes
Postgraduate,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,306,49,42,Partner,5,1,3,1,Yes
Undergraduate,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,816,46,72,Alone,6,2,3,1,Yes
Postgraduate,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,205,49,20,Partner,7,1,3,1,Yes
Postgraduate,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,494,65,789,Partner,23,2,4,1,Yes
Graduate,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,198,47,15,Alone,4,2,3,1,Yes
Graduate,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,157,49,59,Alone,8,1,2,1,Yes
Postgraduate,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,594,53,908,Alone,22,1,2,1,Yes
Postgraduate,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,785,52,417,Partner,14,2,4,1,Yes
Graduate,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,833,60,289,Partner,15,2,4,1,Yes
Graduate,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,252,49,769,Partner,21,1,3,1,Yes
Graduate,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,229,68,188,Partner,10,1,3,1,Yes
Graduate,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,845,64,354,Alone,14,1,2,1,Yes
Postgraduate,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,726,51,727,Partner,26,1,3,1,Yes
Postgraduate,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,881,54,146,Partner,11,2,4,1,Yes
Postgraduate,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,397,70,319,Partner,16,1,3,1,Yes
Postgraduate,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,354,68,794,Partner,22,1,3,1,Yes
Graduate,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,849,71,454,Partner,18,1,3,1,Yes
Postgraduate,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,910,68,152,Alone,11,2,3,1,Yes
Postgraduate,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,799,44,797,Partner,22,1,3,1,Yes
Graduate,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,565,49,1690,Partner,16,1,3,1,Yes
Postgraduate,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,291,52,20,Partner,4,2,4,1,Yes
Graduate,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,318,77,1428,Partner,21,0,2,0,No
Graduate,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,661,31,209,Alone,11,1,2,1,Yes
Graduate,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,426,42,545,Alone,19,1,2,1,Yes
Undergraduate,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,689,55,96,Partner,6,0,2,0,No
Graduate,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,286,73,222,Partner,10,0,2,0,No
Graduate,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,265,49,61,Partner,7,3,5,1,Yes
Graduate,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,312,48,44,Partner,9,2,4,1,Yes
Postgraduate,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,32,49,8,Partner,4,3,5,1,Yes
Undergraduate,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,419,49,817,Alone,23,0,1,0,No
Graduate,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,755,55,1371,Alone,23,1,2,1,Yes
Postgraduate,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,293,52,42,Partner,5,1,3,1,Yes
Graduate,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,708,62,60,Partner,5,0,2,0,No
Graduate,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,610,51,78,Partner,9,1,3,1,Yes
Postgraduate,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,602,47,23,Partner,4,1,3,1,Yes
Postgraduate,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,446,49,19,Partner,4,1,3,1,Yes
Undergraduate,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,251,63,61,Alone,7,2,3,1,Yes
Graduate,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,612,49,449,Alone,14,0,1,0,No
Postgraduate,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,581,38,37,Partner,5,1,3,1,Yes
Undergraduate,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,296,48,38,Alone,5,1,2,1,Yes
Graduate,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,352,36,1131,Partner,23,0,2,0,No
Graduate,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,348,48,34,Alone,7,2,3,1,Yes
